fdcId,description,dataType,calories,protein_g,carbs_g,fat_g,fiber_g,sugar_g
2046776,"100% TOMATO JUICE FROM CONCENTRATE WITH ADDED INGREDIENTS, TOMATO",Branded,21,0.83,4.17,,0.8,
2391418,"100% TOMATO JUICE FROM CONCENTRATE WITH ADDED INGREDIENTS, TOMATO",Branded,19,0.83,4.17,0,0.8,
2401784,"100% TOMATO JUICE FROM CONCENTRATE, TOMATO",Branded,19,0.83,4.17,0,0.8,
2409468,"100% TOMATO JUICE FROM CONCENTRATE, TOMATO",Branded,19,0.83,4.17,0,0.8,
2407141,"100% TOMATO JUICE FROM CONCENTRATE, TOMATO",Branded,21,0.83,4.58,0,0.8,
712790,"100% TOMATO JUICE FROM CONCENTRATE, TOMATO",Branded,21,0.42,4.17,0,,
2475144,"100% TOMATO JUICE FROM CONCENTRATE, TOMATO",Branded,21,0.42,4.17,0,,
2383930,"100% TOMATO JUICE FROM CONCENTRATE, TOMATO",Branded,19,0.83,4.17,0,0.8,
2391417,"100% TOMATO JUICE FROM CONCENTRATE, TOMATO",Branded,19,0.83,4.17,0,0.8,
2391572,"100% TOMATO JUICE FROM CONCENTRATE, TOMATO",Branded,,0.83,4.17,0,0.8,
2132597,"100% TOMATO JUICE FROM CONCENTRATE, TOMATO",Branded,21,0.83,4.17,,0.8,
2409463,"100% TOMATO JUICE FROM CONCENTRATE, TOMATO",Branded,19,0.83,4.17,0,0.8,
2245406,"100% TOMATO JUICE FROM CONCENTRATE, TOMATO",Branded,17,1.25,2.92,0,0,
2474002,"100% TOMATO JUICE FROM CONCENTRATE, TOMATO",Branded,21,0.42,4.17,0,,
2391612,"100% TOMATO JUICE FROM CONCENTRATE, TOMATO",Branded,19,0.83,4.17,0,0.8,
2546683,"100% TOMATO JUICE FROM CONCENTRATE, TOMATO",Branded,19,0.83,3.75,0,1.2,
2407140,"100% TOMATO JUICE FROM CONCENTRATE, TOMATO",Branded,19,0.83,4.17,0,0.8,
2083331,"100% TOMATO JUICE FROM CONCENTRATE, TOMATO",Branded,21,0.83,4.17,0,0.8,
2254776,"100% TOMATO JUICE FROM CONCENTRATE, TOMATO",Branded,19,0.83,4.17,0,0.8,
1537248,"100% TOMATO JUICE FROM CONCENTRATE, TOMATO",Branded,18,0.61,4.29,0,0.6,
2391655,"100% TOMATO JUICE FROM CONCENTRATE, TOMATO",Branded,19,0.83,4.17,0,0.8,
2391104,"100% TOMATO JUICE FROM CONCENTRATE, TOMATO",Branded,19,0.83,4.17,0,0.8,
2409455,"100% TOMATO JUICE FROM CONCENTRATE, WITH ADDED INGREDIENTS, TOMATO",Branded,19,0.83,4.17,0,0.8,
2400026,"100% TOMATO JUICE FROM FRESH TOMATOES, TOMATO",Branded,17,0.83,3.75,0,0.4,
2091584,100% TOMATO JUICE PLUS,Branded,21,0.84,4.22,0,1.3,
2131156,"100% TOMATO JUICE WITH ADDED VITAMIN C, TOMATO",Branded,17,0.83,3.75,,0.4,
2472595,"100% TOMATO JUICE, TOMATO",Branded,21,0.42,4.17,0,,
1910984,"100% TOMATO JUICE, TOMATO",Branded,17,1.25,2.92,0,0,
2391393,"100% TOMATO JUICE, TOMATO",Branded,19,0.83,4.17,0,0.8,
2465439,"100% TOMATO JUICE, TOMATO",Branded,21,0.83,4.17,0,0.4,
2326738,"100% TROPICAL GUAVA MARMALADE, GUAVA",Branded,211,0,57.9,0,0,
2139135,"100% TROPICAL PUNCH FLAVORED BLEND OF 5 JUICES FROM CONCENTRATE & PUREES, TROPICAL PUNCH",Branded,50,0,12,0,,
2266767,100% TUSCAN PEELED WHOLE TOMATOES,Branded,25,1.67,3.33,0,0,
2243718,100% U.S. HONEY,Branded,286,0,81,0,,
2420931,100% UNFILTERED APPLE CIDER,Branded,51,0,12.7,0,0,
2127100,"100% UNFILTERED APPLE JUICE FROM CONCENTRATE, APPLE",Branded,46,0,11.7,0,,
2165733,100% UNFILTERED RAW HONEY,Branded,286,0,81,0,,
2242212,"100% UNSWEETENED APPLE CIDER FROM CONCENTRATE, UNSWEETENED APPLE",Branded,46,0,11.7,0,,
2239995,"100% UNSWEETENED APPLE CIDER JUICE FROM CONCENTRATE, UNSWEETENED APPLE CIDER",Branded,46,0,11.2,0,,
2133180,"100% UNSWEETENED APPLE JUICE FROM CONCENTRATE, UNSWEETENED APPLE",Branded,46,0,11.7,,,
2397549,"100% UNSWEETENED APPLE JUICE FROM CONCENTRATE, UNSWEETENED APPLE",Branded,46,0,11.7,0,,
2133565,"100% UNSWEETENED APPLE JUICE FROM CONCENTRATE, UNSWEETENED APPLE",Branded,46,0,11.7,,,
2048130,"100% UNSWEETENED APPLE JUICE FROM CONCENTRATE, UNSWEETENED APPLE",Branded,46,0,11.2,0,,
719230,"100% UNSWEETENED COLOMBIAN COFFEE, ORIGINAL, UNSWEETENED",Branded,667,83.3,8.33,41.7,0,
2245727,"100% UNSWEETENED CRANBERRY BLEND OF 3 JUICES FROM CONCENTRATE, UNSWEETENED CRANBERRY BLEND",Branded,58,0,14.6,0,,
2245828,"100% UNSWEETENED CRANBERRY GRAPE BLEND OF 3 JUICES FROM CONCENTRATE, UNSWEETENED CRANBERRY GRAPE",Branded,62,0,15.4,0,,
1947675,"100% UNSWEETENED CRANBERRY JUICE FROM CONCENTRATE, CRANBERRY",Branded,25,0,7.5,0,,
2245853,"100% UNSWEETENED CRANBERRY RASPBERRY BLEND OF 4 JUICES FROM CONCENTRATE, UNSWEETENED CRANBERRY RASPBERRY BLEND",Branded,58,0,14.2,0,,
2245723,"100% UNSWEETENED GRAPE JUICE FROM CONCENTRATE, UNSWEETENED GRAPE",Branded,67,0,16.7,0,,
2397551,"100% UNSWEETENED GRAPE JUICE FROM CONCENTRATE, UNSWEETENED GRAPE",Branded,62,0.42,15.8,0,,
2133197,"100% UNSWEETENED GRAPEFRUIT JUICE FROM CONCENTRATE, UNSWEETENED GRAPEFRUIT",Branded,38,0.83,8.75,,,
2239974,"100% UNSWEETENED ORANGE JUICE FROM CONCENTRATE, UNSWEETENED ORANGE",Branded,50,0,11.2,0,,
2132590,"100% UNSWEETENED PASTEURIZED ORANGE JUICE FROM CONCENTRATE, UNSWEETENED ORANGE",Branded,50,0,12.1,,,
2406573,"100% UNSWEETENED PINEAPPLE JUICE FROM CONCENTRATE, PINEAPPLE",Branded,200,0,50,0,,
2248755,"100% UNSWEETENED PINEAPPLE JUICE FROM CONCENTRATE, UNSWEETENED PINEAPPLE",Branded,54,0,13.8,0,,
2608358,"100% UNSWEETENED PREMIUM BAKING COCOA POWDER, UNSWEETENED",Branded,250,16.7,33.3,16.7,33.3,
2397548,"100% UNSWEETENED PRUNE JUICE A WATER EXTRACT OF DRIED PRUNES, UNSWEETENED PRUNE",Branded,75,0.83,17.5,0,1.2,
2133589,"100% UNSWEETENED PRUNE JUICE, UNSWEETENED PRUNE",Branded,75,0.42,17.5,,0.8,
2403546,"100% UNSWEETENED PURE CONCORD GRAPE JUICE FROM CONCENTRATE, UNSWEETENED",Branded,62,0,16.2,0,,
2403545,"100% UNSWEETENED PURE TART CHERRY JUICE FROM CONCENTRATE, UNSWEETENED TART CHERRY",Branded,50,0,14.2,0,,
2245931,"100% UNSWEETENED WHITE GRAPE JUICE FROM CONCENTRATE, UNSWEETENED WHITE GRAPE",Branded,67,0,16.7,0,,
2397547,"100% UNSWEETENED WHITE GRAPE JUICE FROM CONCENTRATE, UNSWEETENED WHITE GRAPE",Branded,62,0,15.8,0,,
2084670,100% UNSWEETENED WHITE GRAPEFRUIT JUICE,Branded,42,0,10.4,0,,
1141868,"100% VALENCIA ORANGE JUICE, ORANGE",Branded,47,0.89,10.9,0,,
2477175,"100% VEGETABLE & FRUIT JUICE BLEND, PEACH MANGO",Branded,50,0.42,11.7,0,0,
2477174,"100% VEGETABLE & FRUIT JUICE BLEND, POMEGRANATE BLUEBERRY",Branded,42,0,10.4,0,0,
2477177,"100% VEGETABLE & FRUIT JUICE BLEND, STRAWBERRY BANANA",Branded,46,0.42,11.2,0,0,
1627362,"100% VEGETABLE & FRUIT JUICE, STRAWBERRY BANANA",Branded,46,0,11.2,0,0,
2250342,"100% VEGETABLE BLEND JUICE FROM CONCENTRATE, VEGETABLE BLEND",Branded,21,0.83,4.17,0,0.8,
2254785,"100% VEGETABLE BLEND LOW SODIUM JUICE FROM CONCENTRATE, VEGETABLE BLEND",Branded,21,0.83,4.58,0,0.8,
2487932,100% VEGETABLE JUICE,Branded,21,0.83,4.17,0,0.8,
2488905,100% VEGETABLE JUICE,Branded,21,0.83,4.17,0,0.8,
2487931,100% VEGETABLE JUICE,Branded,21,0.83,4.17,0,0.8,
2093124,100% VEGETABLE JUICE,Branded,21,0.83,4.17,0,0.8,
2409454,100% VEGETABLE JUICE,Branded,21,0.83,4.17,0,0.8,
1943455,100% VEGETABLE JUICE,Branded,21,0.83,4.17,0,0.8,
1889092,100% VEGETABLE JUICE,Branded,21,0.83,4.17,0,0.8,
2410941,100% VEGETABLE JUICE,Branded,21,0.83,4.17,0,0.8,
2106864,100% VEGETABLE JUICE,Branded,21,0.42,4.58,0,0.8,
2107007,100% VEGETABLE JUICE,Branded,25,0.42,5,0,0.8,
2116726,100% VEGETABLE JUICE,Branded,21,1.67,3.33,0,0.8,
2118069,100% VEGETABLE JUICE,Branded,21,0.83,4.17,0,0.8,
2118669,100% VEGETABLE JUICE,Branded,21,0.83,4.17,0,0.8,
1911039,100% VEGETABLE JUICE,Branded,21,0.83,4.17,0,0.8,
2118644,100% VEGETABLE JUICE,Branded,21,0.42,4.58,0,0.8,
1914581,100% VEGETABLE JUICE,Branded,21,0.42,4.17,0,0.8,
742018,"100% VEGETABLE JUICE COCKTAIL FROM CONCENTRATE, VEGETABLE",Branded,21,0.83,4.17,0,0.8,
2085220,100% VEGETABLE JUICE FROM CONCENTRATE,Branded,25,1.27,6.33,0,1.3,
1889091,100% VEGETABLE JUICE FROM CONCENTRATE,Branded,21,0.83,4.17,0,0.8,
2409547,100% VEGETABLE JUICE FROM CONCENTRATE,Branded,21,0.83,4.17,0,0.8,
2407133,100% VEGETABLE JUICE FROM CONCENTRATE,Branded,21,0.83,4.17,0,0.8,
2469579,100% VEGETABLE JUICE FROM CONCENTRATE,Branded,19,0.83,4.17,0,0.8,
2390190,100% VEGETABLE JUICE FROM CONCENTRATE,Branded,21,0.83,4.17,0,0.8,
2407137,100% VEGETABLE JUICE FROM CONCENTRATE,Branded,21,0.83,4.17,0,0.8,
2041968,100% VEGETABLE JUICE FROM CONCENTRATE,Branded,19,0.83,4.17,0,0.8,
2474004,100% VEGETABLE JUICE FROM CONCENTRATE,Branded,19,0.83,4.17,0,0.8,
2477169,100% VEGETABLE JUICE FROM CONCENTRATE,Branded,19,0.83,4.17,0,0.8,
2093125,100% VEGETABLE JUICE FROM CONCENTRATE,Branded,21,0.83,4.17,0,0.8,
2239877,"100% VEGETABLE JUICE FROM CONCENTRATE WITH ADDED INGREDIENTS, VEGETABLE",Branded,21,0.83,4.17,0,0.8,
2409458,"100% VEGETABLE JUICE FROM CONCENTRATE, VEGETABLE",Branded,21,0.83,4.17,0,0.8,
1910990,"100% VEGETABLE JUICE FROM CONCENTRATE, VEGETABLE",Branded,25,0.83,5,0,0.4,
2083323,"100% VEGETABLE JUICE FROM CONCENTRATE, VEGETABLE",Branded,21,0.83,4.17,0,0.8,
2469523,"100% VEGETABLE JUICE FROM CONCENTRATE, VEGETABLE",Branded,19,0.83,4.17,0,0.8,
2176233,"100% VEGETABLE JUICE FROM CONCENTRATE, VEGETABLE",Branded,21,0.83,4.17,0,0.8,
2410472,"100% VEGETABLE JUICE FROM CONCENTRATE, VEGETABLE",Branded,21,0.83,4.17,0,0.8,
2133568,"100% VEGETABLE JUICE FROM CONCENTRATE, VEGETABLE",Branded,21,0.83,4.17,,0.8,
2409464,"100% VEGETABLE JUICE FROM CONCENTRATE, VEGETABLE",Branded,21,0.83,4.17,0,0.8,
2247800,"100% VEGETABLE JUICE FROM CONCENTRATE, VEGETABLE",Branded,21,0.83,4.17,0,0.8,
2083340,"100% VEGETABLE JUICE FROM CONCENTRATE, VEGETABLE",Branded,21,0.83,4.17,0,0.8,
2409067,"100% VEGETABLE JUICE FROM CONCENTRATE, VEGETABLE",Branded,21,0.83,4.17,0,0.8,
2407682,"100% VEGETABLE JUICE FROM CONCENTRATE, VEGETABLE",Branded,21,0.83,4.17,0,0.8,
2406782,"100% VEGETABLE JUICE FROM CONCENTRATE, VEGETABLE",Branded,21,0.83,4.17,0,0.8,
2406786,"100% VEGETABLE JUICE FROM CONCENTRATE, VEGETABLE",Branded,21,0.83,4.17,0,0.8,
2090931,"100% VEGETABLE JUICE, CARROT",Branded,29,0.83,6.25,0,0.4,
1927096,"100% VEGETABLE JUICE, ORIGINAL",Branded,19,0.42,3.75,0,0.8,
1600784,"100% VEGETABLE JUICE, ORIGINAL",Branded,21,0.59,4.12,0,0.9,
1911671,"100% VEGETABLE JUICE, SPICY",Branded,19,0.42,3.75,0,0.8,
2475164,"100% VEGETABLE JUICE, VEGETABLE",Branded,19,0.83,4.17,0,0.8,
2391665,"100% VEGETABLE JUICE, VEGETABLE",Branded,21,0.83,4.58,0,0.8,
2472597,"100% VEGETABLE JUICE, VEGETABLE",Branded,21,0.83,4.17,0,0.8,
2391664,"100% VEGETABLE JUICE, VEGETABLE",Branded,21,0.83,4.17,0,0.8,
2278834,"100% VEGETABLE LOW SODIUM JUICE FROM CONCENTRATE, VEGETABLE",Branded,21,0.83,4.58,0,0.8,
1884595,100% VEGETABLE OIL,Branded,857,0,0,100,,
2297784,100% VEGETABLE OIL,Branded,800,0,0,93.3,,
2265162,100% VEGETABLE OIL,Branded,857,0,0,100,,
2376344,100% VEGETABLE OIL,Branded,,0,0,100,0,
2086018,100% VEGETABLE OIL,Branded,800,0,0,93.3,,
2086020,100% VEGETABLE OIL,Branded,800,0,0,93.3,,
1942013,100% VEGETABLE OIL,Branded,857,0,0,100,,
1919040,100% VEGETABLE OIL,Branded,857,0,0,100,0,
2415974,100% VEGETABLE OIL,Branded,800,0,0,93.3,0,
2302991,100% VEGETABLE OIL,Branded,857,0,0,100,,
643744,"100% VEGETABLE SOUP, CUCUMBERS MINT & CHIVES",Branded,7,0.59,0.59,0,0.6,
2152615,100% VEGETABLE SOYBEAN OIL,Branded,857,0,0,100,,
2027689,100% VIRGIN COCONUT OIL,Branded,929,0,0,100,,
2054751,100% VIRGIN PECAN OIL,Branded,929,3.57,0,100,0,
1872494,"100% VITAMIN C CITRUS PUNCH, ORANGE STRAWBERRY, ORANGE STRAWBERRY",Branded,25,0,6.25,0,,
1930981,"100% VITAMIN C DRINK, PEACH",Branded,25,0,6.25,0,,
1947880,"100% VITAMIN C SMOOTH & SWEET CITRUS PUNCH, ORANGE",Branded,24,0,5.08,0,,
2468710,100% VODKA SAUCE,Branded,126,3.2,14.4,6.4,2.4,
2400045,100% WAGYU GROUND BEEF,Branded,295,16.1,0,25,0,
591048,100% WATERMELON JUICE,Branded,32,0,8.4,0,0.4,
696396,"100% WATERMELON JUICE, WATERMELON",Branded,32,0,7.88,0,0.3,
2017027,100% WHEAT BREAD,Branded,250,10.7,42.9,3.57,7.1,
2472470,"100% WHEAT BREAD, 100% WHEAT",Branded,256,11.6,46.5,2.33,7,
2058325,100% WHEAT ENRICHED BREAD,Branded,250,10.7,42.9,3.57,7.1,
2630183,"100% WHEY 24 G PROTEIN ROAYL CARAMEL COOKIE, ROYAL CARAMEL COOKIE",Branded,457,68.6,17.1,7.14,0,
2541936,"100% WHEY CONCENTRATE PROTEIN POWDER, VANILLA SHAKE, VANILLA SHAKE",Branded,397,73.6,5.67,8.5,0,
2367296,"100% WHEY ISOLATE PROTEIN 25 G POWDER, ORANGE DREAMSICLE, ORANGE DREAMSICLE",Branded,367,83.3,3.33,0,0,
2366456,"100% WHEY ISOLATE PROTEIN 25 G POWDER, SIMPLE VANILLA, SIMPLE VANILLA",Branded,367,83.3,3.33,1.67,0,
2426484,"100% WHEY ISOLATE PROTEIN POWDER, COCOA PEBBLES, COCOA PEBBLES",Branded,375,78.1,6.25,1.56,3.1,
2668973,"100% WHEY PROTEIN 24 G POWDER, GALACTIC COOKIES & CREAM, GALACTIC COOKIES & CREAM",Branded,400,60,17.5,7.5,0,
2630182,"100% WHEY PROTEIN 24 G, 150 CALORIES, 3 G SUGAR, POWDER, HIGH-FLYING S'MORES, HIGH-FLYING S'MORES",Branded,395,63.2,13.2,6.58,2.6,
2654054,"100% WHEY PROTEIN 24G POWDER, HIGH-FLYING S'MORES, HIGH-FLYING S'MORES",Branded,395,63.2,13.2,6.58,2.6,
2608057,"100% WHEY PROTEIN 25 G POWDER, CHOCOLATE, CHOCOLATE",Branded,382,73.5,8.82,5.88,0,
2281710,"100% WHEY PROTEIN 25 G POWDER, VANILLA, VANILLA",Branded,394,75.8,9.09,6.06,0,
2585908,"100% WHEY PROTEIN 25 GRAMS PROTEIN POWDER, UNFLAVORED, UNFLAVORED",Branded,368,65.8,21,5.26,15.8,
2608058,"100% WHEY PROTEIN 27 G POWDER, CHOCOLATE, CHOCOLATE",Branded,361,75,8.33,4.17,2.8,
2269326,"100% WHEY PROTEIN CHOCOLATE FLAVOR MILKSHAKE, CHOCOLATE MILKSHAKE",Branded,383,63.8,17,7.45,4.3,
2376799,"100% WHEY PROTEIN HYDROLYZED ISOLATE PROTEIN POWDER, CHOCOLATE PEANUT BUTTER, CHOCOLATE PEANUT BUTTER",Branded,375,78.1,6.25,3.12,0,
2592622,"100% WHEY PROTEIN PLUS 60 G POWDER, STRAWBERRY SMOOTHIE, STRAWBERRY SMOOTHIE",Branded,370,65.2,17.4,5.43,,
2592621,"100% WHEY PROTEIN PLUS SUPPORTS MUSCLE BUILDING & RECOVERY IMMUNE SUPPORT FROM VITAMIN C & ZINC PROTEIN POWDER DRINK MIX, VANILLA CREAM, VANILLA CREAM",Branded,362,63.8,17,5.32,,
2339316,"100% WHEY PROTEIN POWDER, CHOCOLATE",Branded,356,79,7.91,1.98,4,
2489227,"100% WHEY PROTEIN POWDER, CHOCOLATE",Branded,385,66.7,18,5.13,2.6,
1934412,"100% WHEY PROTEIN POWDER, CHOCOLATE, CHOCOLATE",Branded,388,61.2,22.4,6.12,2,
2489230,"100% WHEY PROTEIN POWDER, VANILLA",Branded,385,66.7,18,5.13,0,
1934410,"100% WHEY PROTEIN POWDER, VANILLA",Branded,388,61.2,24.5,5.1,0,
2665435,"100% WHEY WITH PROBIOTICS PROTEIN 27 GRAMS POWDER, VANILLA, VANILLA",Branded,371,77.1,8.57,4.29,0,
2489219,"100% WHEY+ PROTEIN POWDER, CHOCOLATE",Branded,385,66.7,18,5.13,2.6,
2338679,"100% WHEY+ PROTEIN POWDER, CHOCOLATE",Branded,384,67.7,18.1,5.64,0,
2477557,"100% WHEY+ PROTEIN POWDER, CHOCOLATE MILKSHAKE",Branded,367,61.2,18.4,7.14,10.2,
2438256,100% WHILE WHEAT & HONEY,Branded,244,11.1,53.3,3.33,11.1,
2641570,100% WHITE CORN BITE SIZE DIPPERS TORTILLA CHIPS,Branded,500,7.14,67.9,21.4,3.6,
2407285,"100% WHITE CORN BITE-SIZE ROUND TORTILLA CHIPS, WHITE CORN",Branded,500,7.14,67.9,25,3.6,
2429238,100% WHITE CORN CRISPY ROUNDS TORTILLA CHIPS,Branded,500,7.14,67.9,21.4,7.1,
2382863,"100% WHITE CORN MEGATHIN TORTILLA CHIPS, 100% WHITE CORN",Branded,500,6.67,63.3,26.7,6.7,
2384756,"100% WHITE CORN RESTAURANT STYLE TORTILLA CHIPS, 100% WHITE CORN",Branded,500,7.14,64.3,21.4,7.1,
1876604,100% WHITE CORN TORTILLA CHIPS,Branded,536,7.14,64.3,28.6,7.1,
2045354,100% WHITE CORN TORTILLA CHIPS,Branded,536,7.14,64.3,28.6,7.1,
2603559,"100% WHITE CORN TORTILLA CHIPS, 100% WHITE CORN",Branded,500,7.14,67.9,21.4,7.1,
2542106,"100% WHITE CORN TORTILLA CHIPS, RESTAURANT STYLE",Branded,536,10.7,71.4,25,7.1,
2123379,100% WHITE GRAPE JUICE,Branded,58,0.42,15.8,0,,
1908513,100% WHITE GRAPE JUICE,Branded,60,0,16,0,,
2545858,100% WHITE GRAPE JUICE,Branded,58,0.42,15.8,0,,
2118629,100% WHITE GRAPE JUICE,Branded,67,0.42,15.8,0,0,
1936521,100% WHITE GRAPE JUICE FROM CONCENTRATE,Branded,67,0,16.7,0,,
2408944,100% WHITE GRAPE JUICE FROM CONCENTRATE,Branded,62,0,15.8,0,,
2083255,"100% WHITE GRAPE JUICE FROM CONCENTRATE WITH ADDED INGREDIENTS, WHITE GRAPE",Branded,62,0,15.8,0,,
2383528,"100% WHITE GRAPE JUICE FROM CONCENTRATE WITH ADDED INGREDIENTS, WHITE GRAPE",Branded,58,0.42,15.8,0,,
2247530,"100% WHITE GRAPE JUICE FROM CONCENTRATE, WHITE GRAPE",Branded,62,0,15.8,0,,
2390522,"100% WHITE GRAPE JUICE FROM CONCENTRATE, WHITE GRAPE",Branded,62,0,15.8,0,,
1951443,"100% WHITE GRAPE JUICE FROM CONCENTRATE, WHITE GRAPE",Branded,62,0,15.8,0,,
2673182,"100% WHITE GRAPE JUICE FROM CONCENTRATE, WHITE GRAPE",Branded,58,0.42,15.4,0,,
2435331,"100% WHITE GRAPE JUICE FROM CONCENTRATE, WHITE GRAPE",Branded,58,0,15.8,0,0,
2083304,"100% WHITE GRAPE JUICE FROM CONCENTRATE, WHITE GRAPE",Branded,67,0,16.2,0,,
2239734,"100% WHITE GRAPE JUICE FROM CONCENTRATE, WHITE GRAPE",Branded,67,0.42,15.8,0,,
2398694,"100% WHITE GRAPE JUICE FROM CONCENTRATE, WHITE GRAPE",Branded,62,0,15.8,0,,
2403150,"100% WHITE GRAPE JUICE FROM CONCENTRATE, WHITE GRAPE",Branded,67,0.42,16.2,0,0.4,
1670688,"100% WHITE GRAPE JUICE FROM CONCENTRATE, WHITE GRAPE",Branded,65,0,16.5,0,,
2397875,"100% WHITE GRAPE JUICE FROZEN CONCENTRATE, WHITE GRAPE",Branded,267,0,63.3,0,0,
2598435,"100% WHITE GRAPE JUICE, GRAPE",Branded,50,0,15.4,0,,
1911217,"100% WHITE GRAPE JUICE, WHITE GRAPE",Branded,62,0,15.8,0,,
2427455,"100% WHITE GRAPE JUICE, WHITE GRAPE",Branded,62,0,15.8,0,,
2403953,"100% WHITE GRAPE PEACH FLAVORED JUICE BLEND FROM ORGANIC CONCENTRATE, WHITE GRAPE PEACH",Branded,58,0,14.6,0,,
2423038,"100% WHITE GRAPE, CHERRY FLAVORED JUICES, WHITE GRAPE, CHERRY",Branded,54,0.42,13.3,0,,
2042712,100% WHITE GRAPEFRUIT JUICE,Branded,42,0.42,10,0,0,
1929877,"100% WHITE JUICE, SANGRIA",Branded,54,0.42,13.3,0,,
2289323,100% WHITE WHEAT SPLIT TOP DINNER ROLLS,Branded,219,9.38,46.9,3.12,6.2,
2579767,"100% WHITE WHOLE GRAIN BREAD, 100% WHITE WHOLE GRAIN",Branded,222,6.67,44.4,2.22,11.1,
2423682,"100% WHOLE GRAIN 1-MINUTE QUICK OATS, 100% WHOLE GRAIN",Branded,375,12.5,67.5,6.25,10,
1726753,"100% WHOLE GRAIN AND SWEET POTATO SNACKS, BROWN SUGAR",Branded,500,7.14,67.9,21.4,7.1,
2669849,100% WHOLE GRAIN BIG BISCUIT CEREAL,Branded,340,10.6,78.7,2.13,12.8,
2500617,100% WHOLE GRAIN BIG SNACKS,Branded,452,6.45,71,16.1,9.7,
2083607,100% WHOLE GRAIN BREAD,Branded,250,10.7,57.1,2.32,10.7,
1922286,100% WHOLE GRAIN BREAD,Branded,233,11.6,41.9,3.49,7,
2036002,"100% WHOLE GRAIN BREAD, 100% WHOLE GRAIN",Branded,250,14.3,46.4,5.36,7.1,
2144236,"100% WHOLE GRAIN BREAD, 100% WHOLE GRAIN",Branded,242,12.1,48.5,3.03,6.1,
2478497,"100% WHOLE GRAIN BREAD, 100% WHOLE GRAIN",Branded,233,11.6,44.2,3.49,9.3,
2283000,"100% WHOLE GRAIN BREAD, 100% WHOLE GRAIN",Branded,292,12.5,45.8,6.25,6.2,
2056172,"100% WHOLE GRAIN BREAD, WHOLE GRAIN",Branded,269,15.4,46.2,5.77,7.7,
2548251,"100% WHOLE GRAIN BREADED CHICKEN BREAST CHUNKS, 100% WHOLE GRAIN",Branded,250,20.2,14.3,11.9,1.2,
2674948,"100% WHOLE GRAIN BREADED CHICKEN BREAST CHUNKS, 100% WHOLE GRAIN",Branded,250,20.2,14.3,11.9,1.2,
2674949,"100% WHOLE GRAIN BREADED CHICKEN BREAST CHUNKS, 100% WHOLE GRAIN",Branded,250,20.2,14.3,11.9,1.2,
2594577,100% WHOLE GRAIN BROWN RICE,Branded,360,8,78,3,4,
2599500,"100% WHOLE GRAIN BROWN RICE, WHOLE GRAIN",Branded,360,8,78,3,4,
2397111,"100% WHOLE GRAIN BROWN RICE, WHOLE GRAIN",Branded,360,8,78,3,4,
2664451,"100% WHOLE GRAIN BURGER BUNS, 100% WHOLE GRAIN",Branded,235,4.71,45.9,3.53,2.4,
2103607,100% WHOLE GRAIN CEREAL QUICK OATS,Branded,375,12.5,70,6.25,10,
2121899,100% WHOLE GRAIN CEREAL QUICK OATS,Branded,375,12.5,70,6.25,10,
2551911,"100% WHOLE GRAIN CEREAL QUICK OATS, 100% WHOLE GRAIN",Branded,375,0,67.5,6.25,10,
2551910,"100% WHOLE GRAIN CEREAL QUICK OATS, 100% WHOLE GRAIN",Branded,375,12.5,67.5,6.25,10,
2427560,"100% WHOLE GRAIN CHEDDAR POPCORN, CHEDDAR",Branded,571,7.14,46.4,39.3,7.1,
1918586,100% WHOLE GRAIN CHIA SEEDS,Branded,489,14.3,42.9,32.1,39.3,
1866118,100% WHOLE GRAIN ELBOWS,Branded,339,12.5,71.4,2.68,8.9,
1922214,100% WHOLE GRAIN ELBOWS,Branded,339,12.5,71.4,2.68,8.9,
2382506,"100% WHOLE GRAIN FLOUR TORTILLAS, 100% WHOLE GRAIN FLOUR",Branded,244,8.89,40,6.67,6.7,
2408200,"100% WHOLE GRAIN GLUTEN FREE SUB ROLLS, 100% WHOLE GRAIN",Branded,264,5.66,54.7,3.77,1.9,
2080774,"100% WHOLE GRAIN HAMBURGER BUNS, 100% WHOLE GRAIN",Branded,235,4.71,45.9,3.53,2.4,
1624267,"100% WHOLE GRAIN HARVEST CHEDDAR CHIPS, WHOLE GRAIN",Branded,494,7.06,65.9,21.2,9.4,
2399703,"100% WHOLE GRAIN INSTANT BROWN RICE, WHOLE GRAIN",Branded,378,8.89,77.8,3.33,2.2,
2467585,100% WHOLE GRAIN INSTANT RICE BROWN RICE,Branded,356,6.67,80,2.22,4.4,
2429026,"100% WHOLE GRAIN IVORY WHEAT ORGANIC FLOUR, IVORY WHEAT",Branded,361,11.1,75,1.39,25,
2147526,"100% WHOLE GRAIN LINGUINE, WHOLE GRAIN",Branded,321,16.1,69.6,2.68,8.9,
2428990,"100% WHOLE GRAIN MICROWAVE POPCORN, BUTTER",Branded,424,6.06,48.5,24.2,12.1,
2093891,100% WHOLE GRAIN MOVIE THEATER BUTTER POPCORN,Branded,545,9.09,54.6,30.3,9.1,
2136489,"100% WHOLE GRAIN NAAN FLATBREADS, 100% WHOLE GRAIN",Branded,244,8.97,43.6,4.49,1.3,
2428995,"100% WHOLE GRAIN NATURAL MICROWAVE POPCORN, NATURAL",Branded,424,6.06,48.5,24.2,12.1,
2288750,100% WHOLE GRAIN OATS,Branded,375,12.5,67.5,7.5,10,
2271858,100% WHOLE GRAIN OATS,Branded,375,,67.5,6.25,10,
